Make,Model,Price,Year,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Max Power,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity
30,461,0.6807808528302857,0.4682335298474591,-0.5096048926554458,2,0,51,15,1,2,72,115,219,2,1.1736894774736368,0.6531661265494451,1.8241485016364158,2.100623749411996,1.9129951608934725
19,704,-0.6171190261718478,-1.61339813754649,0.08131587226546802,6,1,15,8,3,2,6,316,89,1,0.19823262891683724,0.014616070198228739,-0.33754166991895657,-0.3659769349560106,-0.12879085051395114
0,669,1.631885190914333,1.6577373397868587,-0.9455240440440768,6,0,15,2,5,2,44,200,185,0,0.8707240562748191,0.9761973315271193,0.5122261906235002,-0.3659769349560106,1.2323998237576645
25,339,-0.3360451670248889,1.0629854348171588,-0.535761087986577,6,1,11,15,1,2,27,15,39,1,0.17528070306844196,0.40525845761309054,0.7805739360579602,-0.3659769349560106,-0.12879085051395114
19,804,-0.5695844764631709,-1.3160221850616403,0.2402060401703124,6,1,32,15,3,2,6,310,22,1,-0.662464590397986,-0.5488104501116681,-0.2630006295204954,-0.3659769349560106,-0.6732671202225975
8,299,-0.12937321176977212,0.765609482332309,-0.4381810419379038,6,0,45,15,1,2,31,54,49,1,-0.03128662956711562,0.08973960623954831,0.5569508148625768,-0.3659769349560106,0.2115068180539528
8,507,-0.5137834618881999,-0.1265183751222407,0.1220323496642621,6,1,32,15,1,2,6,304,22,1,-1.1903588849110776,-0.8117428262562866,-0.5238942709151093,-0.3659769349560106,-0.6052075865090166
11,253,-0.2595765435804957,0.17085757736260918,0.5540803841438856,2,1,40,15,1,2,41,112,175,1,0.2556124435378255,0.3752090431965627,0.37059821386642405,-0.3659769349560106,0.5518044866218568
8,900,-0.503449864125444,-1.0186462325767904,0.5715178476979731,2,1,40,15,1,2,29,57,129,1,0.3588961098556042,-0.2933904275711815,-0.8593289527081843,-0.3659769349560106,-0.4690885190818551
8,1044,-0.5447838418325569,-1.0186462325767904,0.4370226913052969,6,1,32,15,1,2,6,306,19,1,-0.662464590397986,-0.4361251460496887,-0.635705831512801,-0.3659769349560106,-0.4690885190818551
21,479,1.1147919588660309,0.4682335298474591,-0.1258237572935362,2,0,56,2,3,2,6,316,89,1,0.19823262891683724,0.014616070198228739,-0.33754166991895657,-0.3659769349560106,-0.12879085051395114
0,61,0.9081200036109142,0.4682335298474591,-0.092064827852823,2,0,22,1,1,1,42,150,199,1,1.4904260541814918,0.7959008450279523,-1.0084110335051066,-0.3659769349560106,1.5726974923255685
18,606,-0.26991014134325153,0.765609482332309,-0.649104601088145,2,1,39,6,1,2,26,49,150,1,0.6916990346573358,0.7358020161948966,1.369448155205803,3.3339240915959993,-0.4690885190818551
12,785,-0.052904588325378914,0.765609482332309,0.013519013967176212,2,1,39,14,1,2,23,28,123,1,0.07199703675066317,0.23998667832218745,0.4078687340656546,-0.3659769349560106,-0.12879085051395114
19,125,-0.43318098599479377,-0.1265183751222407,-0.2693340823436755,6,1,45,2,1,2,6,306,24,1,-0.662464590397986,-0.17319276990507018,-0.6729763517120315,-0.3659769349560106,-1.0135647887905015
21,348,1.1561263499170542,0.765609482332309,0.30995589438666205,2,0,56,15,1,2,40,154,197,2,1.7888010902106304,0.6907278945701049,-0.7177009759511083,-0.3659769349560106,1.9129951608934725
19,427,-0.34637876478764473,-0.1265183751222407,0.222768576616225,2,1,50,15,1,2,9,316,89,1,0.028388377638712124,-0.5488104501116681,0.7060328956594991,2.100623749411996,-0.4690885190818551
8,904,-0.4149938539323435,0.17085757736260918,0.222768576616225,6,1,50,15,1,2,31,51,55,1,0.19823262891683724,-0.5112486820910083,-0.8593289527081843,-0.3659769349560106,-0.6052075865090166
8,902,-0.5282500854121475,-1.3160221850616403,0.27508096727848724,2,1,30,15,3,2,29,57,130,1,0.19823262891683724,-0.5112486820910083,-0.8593289527081843,-0.3659769349560106,-0.6052075865090166
14,324,1.982814170937521,1.0629854348171588,-0.8409167001831064,2,0,27,15,1,2,51,121,211,0,0.7261269234299288,2.260809797833684,0.9967429532134975,2.100623749411996,1.2323998237576645
30,461,0.49477609310068055,0.17085757736260918,-0.1434181580196104,2,0,15,15,1,2,72,115,219,2,1.1736894774736368,0.6531661265494451,1.8241485016364158,2.100623749411996,1.9129951608934725
21,482,1.176793545442566,0.17085757736260918,-0.3526677206686592,2,0,50,14,1,2,52,164,233,0,1.2287740995097856,2.801699257331185,1.5334384440824174,-0.3659769349560106,2.7977690991700226
8,1008,-0.5013827312289824,-0.4238943276070906,-0.5426837610175496,6,1,69,15,1,2,6,304,22,1,-0.662464590397986,-0.8117428262562866,-0.5238942709151093,-0.3659769349560106,-0.6052075865090166
21,714,4.049533723488689,-0.1265183751222407,-0.47472996554727104,6,0,15,2,1,2,93,238,260,2,2.6839261982980465,0.9837096851312512,-0.6878845597917238,-1.5992772771400139,1.2323998237576645
8,299,-0.09423897937640227,0.765609482332309,-0.7785603305136899,6,0,6,15,1,2,31,54,49,1,-0.03128662956711562,0.08973960623954831,0.5569508148625768,-0.3659769349560106,0.2115068180539528
16,533,0.010750373893197057,1.0629854348171588,-0.47472996554727104,6,0,53,14,1,2,20,74,124,1,0.8523625155961029,0.502919054466806,1.2650906986479575,-0.3659769349560106,0.5518044866218568
16,118,0.025630341327654956,1.3603613873020088,-0.9116779272855932,6,0,6,13,1,2,27,22,40,1,0.09035857742937939,0.30759786075937506,0.44513925426488515,-0.3659769349560106,-0.26490991794111274
7,172,-0.6005852697514383,-3.1002778999707394,1.1347479204949962,6,0,56,1,4,2,59,85,100,0,0.7949827009751147,0.08973960623954831,0.8923854966556519,-0.3659769349560106,0.41568541919469515
19,76,-0.6026519893039896,-0.1265183751222407,0.013519013967176212,6,1,20,15,1,2,101,242,258,1,-2.039580141301703,-2.0888429389587193,-0.8593289527081843,-0.3659769349560106,-1.149683856217663
25,335,-0.5013827312289824,-0.4238943276070906,0.7633299467929344,2,1,31,15,3,2,21,307,90,1,0.07199703675066317,0.40525845761309054,0.7805739360579602,-0.3659769349560106,-0.12879085051395114
8,518,-0.4765820965983683,0.17085757736260918,0.12511878071333557,6,1,5,7,1,2,6,304,22,1,-1.1903588849110776,-0.8117428262562866,-0.5238942709151093,-0.3659769349560106,-0.6052075865090166
7,233,-0.4249141077845891,-0.1265183751222407,0.5836020099409556,6,1,56,13,1,2,26,37,43,1,0.3588961098556042,-0.5488104501116681,-0.7102468719112621,-0.3659769349560106,-0.809386187649759
21,154,0.2157689535062729,-0.4238943276070906,-0.40498011133092143,6,0,45,2,1,2,46,132,144,2,0.9235134857261282,0.31511021436350706,-1.105314386023106,-0.3659769349560106,0.9601616889033414
8,390,-0.472448657493266,-0.1265183751222407,0.3659301523952826,2,1,1,15,1,2,18,316,102,1,-0.6854165162463812,-0.2558286595505217,-0.635705831512801,-0.3659769349560106,-0.809386187649759
27,451,-0.6109188675141942,-1.3160221850616403,0.2576435037243998,6,1,45,14,1,2,33,14,52,1,-0.6509886274737883,-0.9469651911306618,-0.5089860628354171,-0.3659769349560106,-0.4690885190818551
27,689,-0.4976626360343902,-0.7212702800919405,0.5889553112520605,2,0,56,1,3,2,27,6,123,1,0.2349557102742697,-0.5187610356951402,-0.9264158890667994,-0.3659769349560106,0.2115068180539528
12,787,-0.26784342179070036,1.0629854348171588,-0.6839795281963198,6,0,36,5,1,2,106,41,67,1,-0.662464590397986,0.16486314228086787,0.42277694214534683,-0.3659769349560106,-0.4690885190818551
18,989,0.14302001191256128,1.0629854348171588,-0.1547525093297672,2,0,6,15,1,2,55,86,182,1,0.6916990346573358,0.9160985026940636,1.4514432996441102,2.100623749411996,1.2323998237576645
1,4,0.44310810428690134,0.4682335298474591,0.24350172078203494,2,0,29,4,1,2,47,144,199,2,0.8018682787296332,0.322622567967639,-1.2022177385411055,-0.3659769349560106,0.3476258854811144
21,471,-0.021903795037111394,-0.4238943276070906,0.3622682850489242,2,0,20,15,1,2,52,62,149,1,0.30610668040429506,0.27003609273871526,-0.7177009759511083,-0.3659769349560106,-0.12879085051395114
19,940,-0.559250878700415,-1.0186462325767904,-0.1608556215736978,6,1,56,15,1,2,106,278,278,1,-1.709072409084811,-2.0512811709380596,0.8178444562571907,-0.3659769349560106,-1.149683856217663
0,62,-0.1045725771391581,-0.7212702800919405,-0.37010518422274663,2,0,20,13,3,2,42,120,187,1,1.4491125876543802,0.7959008450279523,-1.0084110335051066,-0.3659769349560106,0.8921021551897607
18,773,-0.45591490107285665,-0.7212702800919405,0.5017679934816235,2,1,63,15,3,2,55,45,141,2,0.33594418400720893,0.36769668959243074,2.8677230672148712,3.3339240915959993,0.5518044866218568
1,16,-0.18724135924120483,-1.3160221850616403,0.41458067571118645,2,0,44,1,1,2,47,137,187,2,1.4123895062969478,2.448618637936983,-0.9413240971464916,-0.3659769349560106,-0.12879085051395114
30,467,-0.011570197274355556,-0.7212702800919405,2.733763328404811,2,1,29,15,1,2,78,106,167,0,0.9671221448380792,0.5404808224874658,1.9359600622341075,2.100623749411996,1.9129951608934725
8,393,-0.4662484988356125,-0.4238943276070906,0.222768576616225,6,1,27,15,1,2,6,305,24,1,-0.6854165162463812,-0.2558286595505217,-0.635705831512801,-0.3659769349560106,-0.4690885190818551
6,369,-0.4149938539323435,0.17085757736260918,0.3622682850489242,2,1,45,7,1,2,27,332,95,1,-0.6532838200586278,-0.022945697822431048,0.8774772885759596,-0.3659769349560106,0.007328216913210426
0,671,0.30877133337107543,-0.7212702800919405,-0.09808075277898315,2,0,49,2,3,2,76,188,244,0,1.8484760974164582,1.6147473878783356,1.093646305731497,0.8673234072279927,3.2741858351650883
21,159,0.44310810428690134,-0.1265183751222407,-0.1085432309114356,2,0,15,1,1,2,52,168,233,2,0.9235134857261282,0.31511021436350706,-1.105314386023106,-0.3659769349560106,0.9601616889033414
19,726,-0.5261833658595964,1.0629854348171588,-0.8445785675294648,6,1,27,14,1,2,106,266,276,1,-1.6493974018789832,-1.8634723308347605,-0.19591369316188043,-0.3659769349560106,-1.6941601259263093
18,767,-0.22237559163457468,0.4682335298474591,-0.387542647776834,2,1,54,15,1,2,55,45,139,2,0.3956191912130367,0.3902337504048266,3.0168051480117937,2.100623749411996,0.5518044866218568
16,534,0.03183091332921897,1.0629854348171588,0.19544407122697008,2,1,39,1,1,2,41,107,175,1,0.8523625155961029,0.502919054466806,1.2650906986479575,-0.3659769349560106,0.5518044866218568
19,816,-0.5819847937784779,-1.61339813754649,0.5755284643154132,2,1,27,14,1,2,9,295,79,1,-1.2018348478352752,-0.5863722181323279,-0.4493532305166482,-0.3659769349560106,-0.6052075865090166
19,819,-0.49931601167643114,0.17085757736260918,-0.27841900085535504,2,1,73,15,3,2,9,289,77,1,-1.018219441048113,-0.24831630594638976,-0.4493532305166482,-0.3659769349560106,-1.0135647887905015
7,239,-0.300910934631519,0.765609482332309,0.046318882912414615,6,1,39,14,1,2,26,37,43,1,0.3588961098556042,-0.5488104501116681,-0.7102468719112621,-0.3659769349560106,-0.809386187649759
30,556,-0.4373144250998961,-1.0186462325767904,0.37970574860301165,2,1,32,7,3,2,65,5,92,1,0.62284325711215,0.014616070198228739,1.2278201784487268,2.100623749411996,0.2115068180539528
25,332,-0.5282500854121475,-0.7212702800919405,0.30995589438666205,2,1,40,15,3,2,21,19,120,1,0.07199703675066317,0.40525845761309054,0.7805739360579602,-0.3659769349560106,-0.12879085051395114
0,653,-0.14590696819018145,-1.3160221850616403,0.30995589438666205,2,0,27,15,5,2,42,117,187,0,0.23266051768943016,0.47286964005027815,0.1320668845913485,-0.3659769349560106,0.8240426214761799
21,598,0.6187792662537507,-0.7212702800919405,0.10966918800441414,2,0,56,14,1,2,79,182,241,0,1.1415567812858836,1.0738579283808347,1.369448155205803,-0.3659769349560106,2.9338881665971845
32,869,-0.18724135924120483,-1.0186462325767904,0.29497711319370096,2,0,50,14,1,2,44,81,173,1,0.19823262891683724,0.11227666705194418,-0.9860487213855682,-0.3659769349560106,0.5518044866218568
1,21,1.6108046514783112,0.4682335298474591,-0.2317040359939549,2,0,11,15,1,2,80,206,246,2,1.4123895062969478,2.448618637936983,-0.9413240971464916,-0.3659769349560106,0.8921021551897607
19,802,-0.472448657493266,-1.0186462325767904,-0.300355330006397,2,1,64,5,1,2,9,289,77,1,-0.662464590397986,-0.5488104501116681,-0.2630006295204954,-0.3659769349560106,-0.6732671202225975
18,767,-0.1992283326460016,0.765609482332309,-0.1434181580196104,2,1,54,15,1,2,55,45,139,2,0.3956191912130367,0.3902337504048266,3.0168051480117937,2.100623749411996,0.5518044866218568
1,960,0.525776886388948,-0.4238943276070906,0.571500410234419,2,0,44,16,1,2,80,206,246,0,1.3825520026940339,1.2766914756923975,1.2799989067276496,-0.3659769349560106,-0.12879085051395114
7,221,-0.5819847937784779,-2.20815004251619,0.2785684599893047,6,0,45,7,3,2,26,43,46,1,0.31299225815881365,-0.5488104501116681,-0.8220584325089538,-0.3659769349560106,-0.6732671202225975
21,147,-0.16657416371569314,-1.3160221850616403,0.18440615679723274,6,0,15,14,1,2,35,139,140,2,0.7169461530905706,0.014616070198228739,-1.0680438658238756,-0.3659769349560106,0.9601616889033414
8,283,-0.3112445323942749,-0.1265183751222407,0.3273933579407494,2,0,14,14,1,2,29,57,131,1,-0.03128662956711562,0.08973960623954831,0.29605717346796295,-0.3659769349560106,0.5518044866218568
21,357,-0.14590696819018145,-1.3160221850616403,0.30995589438666205,2,0,71,15,3,2,79,180,243,2,1.3412385361669223,0.6456537729453131,-0.8891453688675688,-0.3659769349560106,1.9129951608934725
21,600,0.40466712060944965,-0.4238943276070906,0.3857216735291718,2,0,24,15,1,2,83,202,252,0,1.1943462107371927,2.801699257331185,1.5334384440824174,-0.3659769349560106,1.2323998237576645
19,76,-0.5857048889730699,0.17085757736260918,-0.2382082098996295,6,1,31,14,1,2,101,242,258,1,-2.039580141301703,-2.0888429389587193,-0.8593289527081843,-0.3659769349560106,-1.149683856217663
8,1045,-0.5633843178055173,-1.0186462325767904,0.7720486785699782,2,1,10,14,1,2,12,316,101,1,-0.662464590397986,-0.4361251460496887,-0.635705831512801,-0.3659769349560106,-0.4690885190818551
27,697,-0.238909348054984,1.0629854348171588,-0.12934612493146186,6,0,6,13,1,2,107,24,70,1,0.29692591006493696,-0.5187610356951402,-0.9264158890667994,-0.3659769349560106,0.2115068180539528
29,617,-0.4641817792830613,0.4682335298474591,0.46689306637344863,6,0,72,13,1,2,7,21,61,1,-0.6647597829828255,0.322622567967639,0.12461278055150238,-0.3659769349560106,-0.5371480527954359
19,804,-0.49931601167643114,-0.4238943276070906,-0.706369231399768,6,1,56,14,1,2,6,310,22,1,-0.662464590397986,-0.5488104501116681,-0.2630006295204954,-0.3659769349560106,-0.6732671202225975
19,807,-0.4765820965983683,-0.7212702800919405,0.6063927748061478,2,1,11,15,1,2,9,289,77,1,-0.662464590397986,-0.5488104501116681,-0.2630006295204954,-0.3659769349560106,-0.6732671202225975
12,789,-0.09010554027129994,1.3603613873020088,-0.7188544553044947,2,0,45,13,1,2,23,28,123,1,-0.662464590397986,0.16486314228086787,0.42277694214534683,-0.3659769349560106,-0.4690885190818551
27,695,-0.33811188657744007,0.4682335298474591,-0.2829178664523096,6,1,6,13,1,2,33,10,51,1,0.29692591006493696,-0.5187610356951402,-0.9264158890667994,-0.3659769349560106,0.2115068180539528
0,681,0.8047840259833557,-1.3160221850616403,-0.5008861608784021,6,0,45,2,3,1,92,237,212,0,0.8385913600870657,0.6907278945701049,-1.6718262930514105,-0.3659769349560106,0.8240426214761799
8,513,-0.40838035136417977,1.0629854348171588,-0.649104601088145,6,0,6,14,1,2,6,305,22,1,-1.0985511815174964,-0.6614957541736474,-0.5238942709151093,-0.3659769349560106,-1.0135647887905015
21,680,0.32323837023893365,-1.3160221850616403,-0.1656683615146259,6,0,6,15,1,2,88,213,177,0,2.004549193185546,3.1172181087047273,0.5122261906235002,2.100623749411996,1.9129951608934725
30,546,0.22610255126902876,1.0629854348171588,-0.5174691887183392,2,1,29,7,3,2,60,78,167,2,1.0359779223832652,0.46535728644614616,1.5259843400425714,2.100623749411996,0.2115068180539528
8,304,-0.26991014134325153,0.17085757736260918,0.745892483238847,2,0,76,14,1,1,29,57,131,1,-0.03128662956711562,0.08973960623954831,0.29605717346796295,-0.3659769349560106,0.5518044866218568
30,461,0.7841168304578441,0.4682335298474591,-0.8095292657857491,2,0,45,15,1,2,72,115,219,2,1.1736894774736368,0.6531661265494451,1.8241485016364158,2.100623749411996,1.9129951608934725
7,222,-0.5819847937784779,-1.9107740900313401,0.41458067571118645,6,1,76,15,1,1,26,43,46,1,0.31299225815881365,-0.5488104501116681,-0.8220584325089538,-0.3659769349560106,-0.6732671202225975
25,593,-0.5489172809376592,0.765609482332309,0.013519013967176212,6,1,73,14,1,2,102,246,263,1,-1.387745447207277,-1.420243468190975,-0.836966640588646,-0.3659769349560106,-1.6261005922127285
0,59,2.272154908294685,1.3603613873020088,-0.5967922104258828,6,0,6,15,5,2,44,130,154,1,1.4491125876543802,0.7959008450279523,-1.0084110335051066,-0.3659769349560106,1.5726974923255685
29,742,0.2860374182930126,1.3603613873020088,-0.7084966019533667,2,0,6,2,1,2,41,105,175,1,0.8661336711051401,0.9461479171105914,1.4588974036839564,0.8673234072279927,-0.12879085051395114
0,57,0.0297641937766678,-0.7212702800919405,0.3622682850489242,2,0,1,15,1,2,42,120,187,1,1.4491125876543802,0.7959008450279523,-1.0084110335051066,-0.3659769349560106,0.8921021551897607
19,705,-0.5902516719886826,-1.61339813754649,0.1878936495080502,2,1,45,14,1,2,9,295,79,1,-1.305118514153054,-0.6614957541736474,0.22151613306950182,-0.3659769349560106,-0.6052075865090166
7,143,-0.5695844764631709,-0.7212702800919405,-0.19508536253037137,6,1,26,14,1,2,7,312,5,1,-1.5461137355612045,-0.6614957541736474,-0.6729763517120315,-0.3659769349560106,-1.149683856217663
19,819,-0.5282500854121475,-1.0186462325767904,-0.4921674291013584,2,1,15,15,1,2,9,289,77,1,-0.9952675151997176,-0.5488104501116681,-0.4493532305166482,-0.3659769349560106,-0.6732671202225975
18,770,-0.09423897937640227,1.0629854348171588,0.41458067571118645,2,1,75,15,1,2,55,70,154,2,0.3956191912130367,0.3902337504048266,3.0168051480117937,2.100623749411996,0.5518044866218568
30,565,-0.05083786877282775,0.4682335298474591,1.0597668272124203,2,0,15,0,1,2,72,114,180,2,1.0359779223832652,0.46535728644614616,1.5259843400425714,2.100623749411996,0.2115068180539528
7,112,-0.3447253891456038,1.3603613873020088,-0.7938355485870704,6,0,41,4,1,2,8,318,8,1,-0.662464590397986,-0.5488104501116681,-0.6655222476721855,-0.3659769349560106,-1.149683856217663
21,482,1.7141406291058696,0.765609482332309,-0.40498011133092143,2,0,45,7,1,1,52,164,233,0,1.2287740995097856,2.801699257331185,1.5334384440824174,-0.3659769349560106,2.7977690991700226
11,260,0.081432182590447,1.0629854348171588,-0.21777150261423908,2,0,1,7,1,2,41,112,175,0,0.2556124435378255,0.3752090431965627,0.37059821386642405,-0.3659769349560106,0.5518044866218568
20,596,3.016173947213105,0.17085757736260918,-0.2480429393441348,2,0,11,15,3,2,77,216,251,0,1.655679920289938,1.5997226806700717,0.7656657279782679,-0.3659769349560106,1.9129951608934725
30,461,0.7634496349323324,1.0629854348171588,0.013519013967176212,2,0,15,1,1,1,72,115,219,2,1.1736894774736368,0.6531661265494451,1.8241485016364158,2.100623749411996,1.9129951608934725
24,182,0.7427824394068206,-0.7212702800919405,1.8444526871463534,6,0,45,2,1,2,94,245,262,0,1.2907442993004528,1.2842038292965294,0.832752664336883,-0.3659769349560106,3.2741858351650883
30,568,0.2984377356083196,1.6577373397868587,-0.7537293824126694,2,0,0,1,1,2,60,78,181,2,1.0359779223832652,0.46535728644614616,1.5259843400425714,2.100623749411996,0.2115068180539528
